鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
新莊區,土地,瓊泰段204地號,14.37,,,,1101118,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,870000,60543,,0.0,0,,RPQQMLMJKIGGFBF47DA,0.0,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,新北市新莊區中德路４５號十一樓,16.63,商,,,1090410,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1100812,160.42,0,0,0,無,有,16300000,113453,坡道平面,36.14,2200000,預售屋、或土地及建物分件登記案件；,RPRQMLMJKIGGFBF57DA,69.78,12.18,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中德路３９號三樓,20.67,商,,,1090612,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1100812,182.15,0,0,0,無,有,20780000,129032,坡道平面,36.14,1940000,預售屋、或土地及建物分件登記案件；,RPUQMLMJKIGGFBF87DA,86.62,6.8,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中德路３７號七樓,8.27,商,,,1090414,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1100812,96.28,0,0,0,無,有,9250000,123046,坡道平面,36.14,1850000,預售屋、或土地及建物分件登記案件；,RPVQMLMJKIGGFBF97DA,34.63,4.48,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中德路３５號七樓,8.46,商,,,1090413,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1100812,100.53,0,0,0,無,有,9750000,121913,坡道平面,36.14,1900000,預售屋、或土地及建物分件登記案件；,RPWQMLMJKIGGFBF08DA,35.51,7.35,0.0,有,
新莊區,房地(土地+建物),新北市新莊區中德路４９號十一樓,7.0,商,,,1090306,土地1建物1車位0,十一層,十八層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1100812,51.739999999999995,0,0,0,無,有,6030000,116544,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXQMLMJKIGGFBF18DA,29.29,4.65,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中德路２３號二樓,16.63,商,,,1091006,土地1建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1100812,160.5,0,0,0,無,有,16760000,116999,坡道平面,36.14,2210000,預售屋、或土地及建物分件登記案件；,RPORMLMJKIGGFBF37DA,69.84,12.2,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中德路２３號七樓,16.63,商,,,1090212,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1100812,160.42,0,0,0,無,有,15600000,109913,坡道平面,36.14,1940000,預售屋、或土地及建物分件登記案件；,RPPRMLMJKIGGFBF47DA,69.78,12.18,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中德路３１號十八樓,12.34,商,,,1091106,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,122.72999999999999,2,2,1,有,有,15680000,155792,坡道平面,36.14,2190000,預售屋、或土地及建物分件登記案件；,RPQRMLMJKIGGFBF57DA,51.75,4.48,0.0,有,
泰山區,房地(土地+建物)+車位,新北市泰山區全興路２２８號十二樓,20.05,商,,,1101122,土地1建物2車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930810,208.15,6,2,2,有,有,24000000,115301,坡道平面,0.0,0,,RPRRMLNJKIGGFBF77DA,111.5,23.05,0.0,有,0016
林口區,房地(土地+建物),新北市林口區新生街１號九樓,12.7,商,,,1101108,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860419,72.65,1,1,1,有,有,5300000,72953,,0.0,0,,RPUUMLRJKIGGFBF78DA,51.88,7.75,0.0,有,0017
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路８２號七樓,32.15,住,,,1101121,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,161.79,3,2,2,有,有,15960000,105279,坡道平面,28.24,1900000,,RPSVMLRJKIGGFBF68DA,79.79,8.06,0.0,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路８６號七樓,32.15,住,,,1101124,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,161.79,3,2,2,有,有,16500000,108199,坡道平面,28.24,2050000,,RPTVMLRJKIGGFBF78DA,79.79,8.06,0.0,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路９０號四樓,28.82,住,,,1101121,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,148.19,3,2,2,有,有,14790000,107461,坡道平面,28.24,1900000,,RPVVMLRJKIGGFBF98DA,71.99,6.88,0.0,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路８２號十樓,32.15,住,,,1101122,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,161.79,3,2,2,有,有,16450000,107450,坡道平面,28.24,2100000,,RPXVMLRJKIGGFBF56DA,79.79,8.06,0.0,有,
新莊區,土地,公館段345地號,1089.85,住,,,1101119,土地24建物0車位0,,,其他,,,,0.0,0,0,0,有,無,103849389,95288,,0.0,0,,RPOOMLSJKIGGFBF67DA,0.0,0.0,0.0,無,0018
新莊區,房地(土地+建物),新北市新莊區思源路２４５號三樓,17.44,住,,,1101103,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690805,80.92,2,2,1,有,無,8500000,105042,,0.0,0,,RPOOMLRJKIGGFBF57DA,80.92,0.0,0.0,無,
新莊區,房地(土地+建物),新北市新莊區雙鳳路９０巷４弄１１號三樓,40.19,住,,,1101104,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690212,100.86,4,2,1,有,無,7600000,75352,,0.0,0,陽台外推；其他增建；,RPSRMLRJKIGGFBF28DA,100.86,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,新北市新莊區中正路３４０巷３１號六樓,18.87,住,,,1101110,土地1建物1車位2,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090618,167.52,3,2,2,有,有,23660000,141237,坡道平面,46.8,0,,RPWSMLRJKIGGFBF78DA,75.26,4.33,0.0,有,0019
林口區,房地(土地+建物)+車位,新北市林口區忠孝三路５９號九樓,20.56,住,,,1101108,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950530,163.97,4,2,2,有,有,16400000,100018,坡道平面,19.02,0,,RPPNMLTJKIGGFBF77DA,91.68,7.74,0.0,有,0020
新莊區,房地(土地+建物)+車位,新北市新莊區榮華路二段７７號十二樓,12.78,住,,,1101106,土地1建物1車位1,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040601,99.63,2,1,1,有,有,14700000,147546,坡道機械,0.0,0,,RPUNMLTJKIGGFBF28DA,44.49,10.28,0.0,有,0021
新莊區,房地(土地+建物)+車位,新北市新莊區幸福東路１０６號六樓之二,14.29,住,,,1101009,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011122,118.11,2,1,1,有,有,10500000,117647,坡道平面,41.6,1500000,,RPWNMLTJKIGGFBF48DA,46.48,7.08,0.0,有,0022
新莊區,土地,壽山段779地號,136.18,,,,1101124,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12073139,88656,,0.0,0,,RPXNMLTJKIGGFBF58DA,0.0,0.0,0.0,無,0023
新莊區,房地(土地+建物)+車位,新北市新莊區新崑路１５１號,28.67,商,,,1101009,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1060804,237.54,0,0,0,無,有,25720000,111295,坡道平面,26.21,2200000,,RPVOMLTJKIGGFBF48DA,121.54,19.0,0.0,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路４８號九樓,38.98,住,,,1101114,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040925,224.94,3,2,2,有,有,22750000,107019,坡道平面,31.05,2000000,,RPXOMLTJKIGGFBF68DA,113.5,17.72,0.0,有,
泰山區,房地(土地+建物)+車位,新北市泰山區明志路三段３５０之２號七樓,53.98,工,,,1101010,土地1建物1車位1,七層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1091211,324.94,0,0,0,無,有,28180000,91197,坡道平面,37.87,2000000,,RPQPMLTJKIGGFBF08DA,171.59,4.89,0.0,有,
泰山區,房地(土地+建物)+車位,新北市泰山區明志路三段３５０之３號七樓,59.54,工,,,1101010,土地1建物1車位1,七層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1091211,355.64,0,0,0,無,有,31200000,91890,坡道平面,37.87,2000000,,SPQPMLTJKIGGFBF18DA,175.19,20.2,0.0,有,
新莊區,房地(土地+建物),新北市新莊區新泰路２７７巷３３弄３號,25.06,住,,,1101112,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,83.18,3,1,1,有,無,12150000,146069,,0.0,0,其他增建；,RPRPMLTJKIGGFBF18DA,75.16,8.02,0.0,無,
新莊區,車位,新北市新莊區幸福路７１９號地下一層,5.41,住,,,1101030,土地2建物1車位1,地下一層,十層,其他,辦公室、停車空間,鋼筋混凝土造,0800102,33.1,0,0,0,有,有,2200000,,坡道平面,33.1,2200000,僅車位交易；,RPTPMLTJKIGGFBF38DA,0.0,0.0,0.0,有,0024
泰山區,房地(土地+建物),新北市泰山區忠孝街１９巷２弄１２號五樓,23.27,住,,,1101030,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691120,88.36,3,2,1,有,無,4500000,50928,,0.0,0,,RPWPMLTJKIGGFBF68DA,88.36,0.0,0.0,無,
新莊區,房地(土地+建物),新北市新莊區民安西路８８巷５弄９２號七樓,26.59,住,,,1101122,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820830,114.79,4,2,2,有,有,13600000,118477,,0.0,0,1:七樓浴室主臥管線漏水補貼2萬交屋時現金補貼。2:八樓屋頂女兒牆漏水修繕保固五年。頂樓加蓋；,RPRQMLTJKIGGFBF28DA,94.76,11.22,0.0,有,0025
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段１９９號十八樓,27.74,住,,,1100914,土地1建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100412,259.8,4,2,2,有,有,34890000,147180,坡道平面,51.28,4200000,,RPORMLTJKIGGFBF08DA,146.72,19.41,0.0,有,
林口區,土地,麗林段825地號,333.56,住,,,1101119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38920000,116681,,0.0,0,,RPQTMLTJKIGGFBF48DA,0.0,0.0,0.0,無,0026
新莊區,車位,新北市新莊區五權一路１６號等,0.16,,工業區,丁種建築用地,1101130,土地1建物1車位1,,,其他,,,,29.62,0,0,0,無,有,1300000,,坡道平面,29.62,1300000,,RPRNMLKKKIGGFBF17DA,0.0,0.0,0.0,有,0027
新莊區,房地(土地+建物),新北市新莊區建安街１２１巷１５號,29.73,住,,,1101027,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790726,145.3,4,0,1,有,無,18000000,123882,,0.0,0,,RPROMLKKKIGGFBF27DA,128.19,15.15,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區豐盛一街１８號三樓,13.52,商,,,1101031,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1060419,146.37,0,0,0,無,有,13000000,88816,坡道平面,26.94,0,預售屋、或土地及建物分件登記案件；,RPXOMLKKKIGGFBF87DA,67.32,12.16,0.0,有,0028
新店區,房地(土地+建物)+車位,新北市新店區中山路８號三樓,36.73,住,,,1080119,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100903,208.15,4,2,2,有,有,31450000,166515,坡道平面,32.49,2200000,預售屋、或土地及建物分件登記案件；,RPVQMLQKRHGGFCF56DA,101.52,19.98,0.0,有,
新店區,房地(土地+建物)+車位,新北市新店區中山路１０號七樓,29.58,住,,,1070731,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100903,177.42000000000002,3,2,2,有,有,27300000,172497,坡道平面,32.49,2300000,預售屋、或土地及建物分件登記案件；,RPXQMLOLRHGGFCF66DA,86.84,14.25,0.0,有,
新店區,房地(土地+建物),新北市新店區北新路二段９７巷９弄２０號三樓,39.56,住,,,1100821,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660630,82.1,3,2,2,有,無,14220000,173203,,0.0,0,其他增建；,RPUPMLPKJIGGFCF18DA,82.1,0.0,0.0,無,
新店區,房地(土地+建物)+車位,新北市新店區建國路１３２號八樓,11.84,住,,,1101104,土地4建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881229,124.66,3,2,2,有,有,18400000,147601,坡道平面,37.39,0,陽台外推；其他增建；,RPQPMLSKJIGGFCF08DA,68.98,4.93,0.0,有,
新店區,房地(土地+建物)+車位,新北市新店區民權路１００號八樓之一,34.33,工,,,1100908,土地1建物1車位1,八層,十七層,住宅大樓(11層含以上有電梯),工業用,鋼骨鋼筋混凝土造,0850916,372.92,0,0,0,無,有,57000000,152848,坡道平面,0.0,0,,RPXQMLMLJIGGFCF38DA,199.21,41.16,0.0,有,
新店區,房地(土地+建物)+車位,新北市新店區十四張路７３號十五樓,16.52,住,,,1101114,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100730,127.91,2,1,1,有,有,19500000,152451,坡道平面,37.25,0,,RPTPMLNLJIGGFCF97DA,55.71,4.3,0.0,有,0029
深坑區,房地(土地+建物),新北市深坑區文山路二段１１之５號,192.68,,山坡地保育區,丙種建築用地,1101115,土地3建物1車位0,全,,透天厝,,,,239.36,4,3,4,有,有,21000000,87734,,0.0,0,其他增建；,RPUNMLLJKIGGFCF57DA,0.0,0.0,0.0,有,0027
新店區,房地(土地+建物),新北市新店區安祥路１０４巷１弄５號,248.77,,山坡地保育區,丙種建築用地,1101011,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0851226,315.05,4,2,4,有,有,22280000,70719,,0.0,0,延一樓增建至二樓,RPSPMLLJKIGGFCF57DA,241.79,73.26,0.0,無,
新店區,房地(土地+建物),新北市新店區中央二街１２號四樓,30.56,住,,,1100827,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720827,112.07,4,2,2,有,無,14200000,126707,,0.0,0,陽台外推；,RPVNNLMJKIGGFCF87DA,94.21,17.86,0.0,無,
新店區,房地(土地+建物)+車位,新北市新店區十四張路７９號四樓,20.66,住,,,1101102,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100730,150.66,3,2,2,有,有,23000000,180744,坡道平面,37.24,2500000,,RPVNMLQJKIGGFCF18DA,69.84,5.24,0.0,有,0031
新店區,房地(土地+建物),新北市新店區安祥路７３巷３７號七樓,48.06,,山坡地保育區,丙種建築用地,1100819,土地3建物1車位0,七層,八層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0970319,89.75,1,1,1,有,有,7200000,80223,,0.0,0,,RPSOMLQJKIGGFCF97DA,59.69,4.9,0.0,有,0032
新店區,土地,中央段11地號,113.58,農,,,1101022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20614000,181493,,0.0,0,,RPUNMLRJKIGGFCF18DA,0.0,0.0,0.0,無,
深坑區,房地(土地+建物),新北市深坑區北深路三段１８９巷８弄１９號三樓,28.0,住,,,1101105,土地1建物1車位0,,,公寓(5樓含以下無電梯),,,,81.33,3,2,1,有,無,6800000,83610,,0.0,0,陽台外推；,RPUOMLRJKIGGFCF28DA,0.0,0.0,0.0,無,0027
新店區,土地,北宜段406地號,10.35,住,,,1101117,土地1建物0車位0,,,其他,,,,0.0,0,1,1,有,無,4600000,444444,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOPMLRJKIGGFCF77DA,0.0,0.0,0.0,無,0034
新店區,房地(土地+建物),新北市新店區北宜路二段１０２巷１弄４號三樓,27.64,住,,,1101112,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751016,96.66,3,2,2,有,無,2345701,24268,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJKIGGFCF77DA,83.79,4.73,0.0,無,
新店區,房地(土地+建物),新北市新店區檳榔路９６巷５號,33.69,住,,,1101120,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740418,88.44,4,2,2,有,無,15520000,175486,,0.0,0,其他增建；,RPXNMLSJKIGGFCF58DA,79.32,9.12,0.0,無,0035
新店區,房地(土地+建物),新北市新店區中興路一段２８７巷２６號五樓,41.89,住,,,1101024,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671107,117.01,3,2,2,有,無,13300000,113665,,0.0,0,頂樓加蓋；,RPPRMLSJKIGGFCF18DA,103.49,13.52,0.0,無,
深坑區,土地,烏月段烏月小段11-26地號,31442.0,,山坡地保育區,農牧用地,1100928,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39800000,1266,,0.0,0,,RPQNMLTJKIGGFCF97DA,0.0,0.0,0.0,無,
新店區,房地(土地+建物),新北市新店區溪園路５０１號九樓,6.37,住,,,1101010,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911121,58.25,1,1,1,有,有,11000000,188841,,0.0,0,陽台外推；,RPRNMLTJKIGGFCF08DA,35.64,10.74,0.0,有,0036
新店區,房地(土地+建物),新北市新店區安泰路１２巷１號二樓,34.55,都市：其他:已開發建築密集地區,,,1101103,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700813,73.62,3,2,2,有,無,4850000,65879,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；其他增建；,RPTOMLTJKIGGFCF38DA,73.62,0.0,0.0,無,0037
新店區,房地(土地+建物)+車位,新北市新店區安祥路１４７巷５８號二樓,57.68,,山坡地保育區,丙種建築用地,1101110,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800228,130.99,3,2,2,有,有,5500000,41988,坡道平面,28.53,0,,RPVOMLSJKIGGFCF48DA,112.38,14.31,0.0,無,
新店區,房地(土地+建物),新北市新店區竹林路２巷２９弄５號五樓,34.85,住,,,1101030,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700202,113.12,3,2,1,有,無,8950000,79120,,0.0,0,,RPTQMLSJKIGGFCF48DA,113.12,0.0,0.0,無,
新店區,房地(土地+建物)+車位,新北市新店區安康路三段３６１號七樓,37.92,都市：其他:已開發建築密集地區,,,1101120,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1050714,134.03,3,2,2,有,有,12100000,90278,其他,14.87,0,陽台外推；,RPUNMLKKKIGGFCF57DA,78.05,7.78,0.0,有,0038
新店區,房地(土地+建物)+車位,新北市新店區溪園路４８７號十二樓,18.4,住,,,1100917,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911121,173.84,2,2,2,有,有,26150000,157551,坡道平面,23.73,2500000,陽台外推；,RPSOMLKKKIGGFCF47DA,98.93,18.05,0.0,有,
新店區,房地(土地+建物),新北市新店區北宜路二段８２－２４號七樓,16.83,住,,,1101111,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831126,125.81,4,2,2,有,有,12580000,99992,,0.0,0,陽台外推；其他增建；,RPTOMLKKKIGGFCF57DA,91.42,21.2,0.0,有,
新店區,房地(土地+建物)+車位,新北市新店區安康路二段１４９之３５號五樓,17.14,住,,,1101030,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980520,152.13,3,2,2,有,有,18400000,140351,坡道平面,35.28,2000000,陽台外推；,RPQNMLQKKIGGFCF77DA,80.85,9.13,0.0,有,
汐止區,房地(土地+建物),新北市汐止區長青路１３１巷２弄１２號,208.87,,山坡地保育區,丙種建築用地,1100523,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0701128,177.75,3,2,3,有,有,21000000,118143,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPUPMLMKJIGGFDF97DA,156.86,20.89,0.0,無,
汐止區,土地,福德段953地號,55.85,住,,,1101120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12585538,225345,,0.0,0,,RPQQMLOLJIGGFDF97DA,0.0,0.0,0.0,無,0039
金山區,土地,溫泉段494地號,106.4,商,,,1101106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,53571,,0.0,0,,RPVNMLPKJIGGFDF18DA,0.0,0.0,0.0,無,0040
汐止區,房地(土地+建物)+車位,新北市汐止區茄苳路１３２之３號九樓,14.23,住,,,1101113,土地9建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981204,101.33000000000001,2,1,1,有,有,10700000,105596,坡道機械,0.0,0,,RPPNMLOLJIGGFDF57DA,52.48,6.86,0.0,有,
汐止區,房地(土地+建物)+車位,新北市汐止區建成路５９巷４１號十一樓,7.03,商,,,1101022,土地2建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,82.47999999999999,2,1,1,有,有,8200000,99418,坡道平面,32.76,0,夾層；,RPRNMLLJKIGGFDF37DA,35.02,3.74,0.0,有,
汐止區,房地(土地+建物)+車位,新北市汐止區鄉長路一段３１號１４樓之７,6.51,住,,,1101102,土地1建物1車位1,十四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860111,105.64999999999999,3,1,1,有,有,7400000,70036,坡道機械,0.0,0,,RPRPMLLJKIGGFDF57DA,69.19,9.08,0.0,有,
